2020-1-14 12:45:12	5063.3389470366365
2020-1-14 12:45:14	2601.527834158825
2020-1-14 12:45:15	1548.8218347323939
2020-1-14 12:45:17	10913.699169840966
2020-1-14 12:45:18	8936.091631490812
2020-1-14 12:45:20	8329.577271263786
2020-1-14 12:45:22	4601.378843647527
2020-1-14 12:45:23	4302.959928257007
2020-1-14 12:45:25	4539.430934536198
2020-1-14 12:45:27	9822.478588941067
2020-1-14 12:45:28	1250.1254635339435
2020-1-14 12:45:30	6682.201177170588
2020-1-14 12:45:31	7622.686916238954
2020-1-14 12:45:33	7492.696474385023
2020-1-14 12:45:35	3353.3237999340886
2020-1-14 12:45:36	16907.40863467578
2020-1-14 12:45:38	4876.9588061510085
2020-1-14 12:45:39	8356.974414831
2020-1-14 12:45:41	9400.973646499131
2020-1-14 12:45:43	2895.3971511729123
2020-1-14 12:45:44	5319.46729178151
2020-1-14 12:45:46	5319.3621432646805
2020-1-14 12:45:47	7291.652385883947
2020-1-14 12:45:49	3661.0429935098073
2020-1-14 12:45:51	7012.763636954859
2020-1-14 12:45:52	304.23347744034777
2020-1-14 12:45:54	7305.490555086853
2020-1-14 12:45:55	1613.6416026347526
2020-1-14 12:45:57	8594.796083321875
2020-1-14 12:45:59	5011.318014402278
2020-1-14 12:46:0	4207.9432676386705
2020-1-14 12:46:2	3805.204285330643
2020-1-14 12:46:3	15303.709852172819
2020-1-14 12:46:5	19205.81668057658
2020-1-14 12:46:7	15000.827726231357
2020-1-14 12:46:8	2808.02502365398
2020-1-14 12:46:10	5783.010271872771
2020-1-14 12:46:11	8311.013068072903
2020-1-14 12:46:13	763.7571803809993
2020-1-14 12:46:15	15678.120668768352
2020-1-14 12:46:16	5814.127782911712
2020-1-14 12:46:18	20136.777827093894
2020-1-14 12:46:20	7737.234429478069
2020-1-14 12:46:21	5120.188054690743
2020-1-14 12:46:23	8476.31726576907
2020-1-14 12:46:24	15073.829229264451
2020-1-14 12:46:26	5023.810237009123
2020-1-14 12:46:28	7986.607654673737
2020-1-14 12:46:29	1593.083964500087
2020-1-14 12:46:31	8872.932245079897
2020-1-14 12:46:32	6156.5074530304155
2020-1-14 12:46:34	2376.778060839946
2020-1-14 12:46:36	7866.233965750849
2020-1-14 12:46:37	15928.844606997709
2020-1-14 12:46:39	7161.567119643828
2020-1-14 12:46:41	10434.862058643403
2020-1-14 12:46:42	15252.270964130968
2020-1-14 12:46:44	3154.825371322702
2020-1-14 12:46:45	8386.589817695916
2020-1-14 12:46:47	1364.9900334756117
2020-1-14 12:46:49	8252.788647335925
2020-1-14 12:46:50	19215.069425157795
2020-1-14 12:46:52	2544.826910558281
2020-1-14 12:46:54	8328.586013601687
2020-1-14 12:46:55	5497.986834735135
2020-1-14 12:46:57	2785.4293096985266
2020-1-14 12:46:58	313.45887856517106
2020-1-14 12:47:0	71.77094829102745
2020-1-14 12:47:2	6614.361135901459
2020-1-14 12:47:3	6578.087222745444
2020-1-14 12:47:5	193.97708162036986
2020-1-14 12:47:6	3938.026292439652
2020-1-14 12:47:8	20998.904891013914
2020-1-14 12:47:10	4069.9965106930276
2020-1-14 12:47:11	10642.471381703066
2020-1-14 12:47:13	6149.16981814205
2020-1-14 12:47:14	15196.542578603841
2020-1-14 12:47:16	292.0473149834759
2020-1-14 12:47:18	6395.679372425026
2020-1-14 12:47:19	5592.48037395163
2020-1-14 12:47:21	2806.008766527013
2020-1-14 12:47:22	8463.674913412886
2020-1-14 12:47:24	7956.261623142126
2020-1-14 12:47:26	2881.4378103278063
2020-1-14 12:47:27	8146.360802946755
2020-1-14 12:47:29	6829.806824745644
2020-1-14 12:47:30	4625.4231249452205
2020-1-14 12:47:32	7160.169062056225
2020-1-14 12:47:34	1455.5032917708618
2020-1-14 12:47:35	5097.9373908410125
2020-1-14 12:47:37	2954.83200300091
2020-1-14 12:47:38	1304.2608915021608
2020-1-14 12:47:40	8788.99025106354
2020-1-14 12:47:42	23901.72990353326
2020-1-14 12:47:43	5040.997288516876
2020-1-14 12:47:45	3133.2892113279167
2020-1-14 12:47:46	18091.07563264467
2020-1-14 12:47:48	2015.5727629118658
2020-1-14 12:47:50	14035.007030900892
2020-1-14 12:47:51	16901.75845192948
