2020-1-14 12:27:21	13013.575641053638
2020-1-14 12:27:31	13932.09575888398
2020-1-14 12:27:41	16395.1775449077
2020-1-14 12:27:51	4545.47922965095
2020-1-14 12:28:1	7242.535630468371
2020-1-14 12:28:11	12641.543207843453
2020-1-14 12:28:21	6417.358217439149
2020-1-14 12:28:31	19545.07483210387
2020-1-14 12:28:41	20282.914021415836
2020-1-14 12:28:51	13625.984739517788
2020-1-14 12:29:1	1006.9005483057413
2020-1-14 12:29:11	9125.978211515961
2020-1-14 12:29:21	16394.288094051568
2020-1-14 12:29:30	8747.711022518353
2020-1-14 12:29:40	21777.73649866772
2020-1-14 12:29:50	8426.095533603997
2020-1-14 12:30:0	614.4527189739275
2020-1-14 12:30:10	21.690081467907877
2020-1-14 12:30:20	1668.9270632564208
2020-1-14 12:30:30	12890.955902783164
2020-1-14 12:30:40	26870.230898245034
2020-1-14 12:30:50	5702.999692052431
2020-1-14 12:31:0	501.29897791304757
2020-1-14 12:31:10	1730.1516954269568
2020-1-14 12:31:20	33059.72215349923
2020-1-14 12:31:30	59176.51867473524
2020-1-14 12:31:40	18019.774645468617
2020-1-14 12:31:50	1004.0596877049381
2020-1-14 12:32:0	9907.167138483568
2020-1-14 12:32:10	13479.157629603613
2020-1-14 12:32:20	19393.737565447474
2020-1-14 12:32:29	9166.276461747177
2020-1-14 12:32:39	18035.859908628856
2020-1-14 12:32:49	29641.92192941649
2020-1-14 12:32:59	44296.283940318506
2020-1-14 12:33:9	15036.79222977271
2020-1-14 12:33:19	2244.325435774391
2020-1-14 12:33:29	406.901337402839
2020-1-14 12:33:39	13096.53098285264
2020-1-14 12:33:49	25597.954360576266
2020-1-14 12:33:59	20453.052433548535
2020-1-14 12:34:9	13073.75186903849
2020-1-14 12:34:19	40565.14433451252
2020-1-14 12:34:29	10803.669703546651
2020-1-14 12:34:39	5361.764293168331
2020-1-14 12:34:49	5446.756550808746
2020-1-14 12:34:59	15148.642999227668
2020-1-14 12:35:9	3709.862555594038
2020-1-14 12:35:19	22125.05382788372
2020-1-14 12:35:29	13314.741298664005
2020-1-14 12:35:39	2552.61241248372
2020-1-14 12:35:49	35207.6464224905
2020-1-14 12:35:59	7519.393741163526
2020-1-14 12:36:8	2132.7938892296283
2020-1-14 12:36:18	18632.69669173353
2020-1-14 12:36:28	1169.564606803425
2020-1-14 12:36:38	22012.27636131601
2020-1-14 12:36:48	5199.353041326423
2020-1-14 12:36:58	1407.1271430856596
2020-1-14 12:37:8	1245.28478629727
2020-1-14 12:37:18	14808.450685282676
2020-1-14 12:37:28	1191.670066607581
2020-1-14 12:37:38	22986.107246364878
2020-1-14 12:37:48	19270.27250544971
2020-1-14 12:37:58	11550.11862790903
2020-1-14 12:38:8	3956.1080300888466
2020-1-14 12:38:18	26295.504020675082
2020-1-14 12:38:28	6993.053353901765
2020-1-14 12:38:38	23679.61935296759
2020-1-14 12:38:48	10786.328496568049
2020-1-14 12:38:58	10598.548062714797
2020-1-14 12:39:8	22341.606602905857
2020-1-14 12:39:18	2837.4118498240778
2020-1-14 12:39:28	9680.932277950838
2020-1-14 12:39:38	12506.965705101811
2020-1-14 12:39:48	6077.666703476154
2020-1-14 12:39:57	21441.734517328776
2020-1-14 12:40:7	29342.799202481336
2020-1-14 12:40:17	24443.95417301869
2020-1-14 12:40:27	22445.25083939888
2020-1-14 12:40:37	2900.271109758989
2020-1-14 12:40:47	23435.84007903842
2020-1-14 12:40:57	2828.8202218298084
2020-1-14 12:41:7	954.4868638942551
2020-1-14 12:41:17	13459.58639700136
2020-1-14 12:41:27	18680.006647538965
2020-1-14 12:41:37	46425.32486112495
2020-1-14 12:41:47	8398.56952532773
2020-1-14 12:41:57	8813.233999154012
2020-1-14 12:42:7	17597.704845887652
2020-1-14 12:42:17	3404.0595158726337
2020-1-14 12:42:27	13093.883446966862
2020-1-14 12:42:37	12317.738821162138
2020-1-14 12:42:47	31582.778762232116
2020-1-14 12:42:57	10526.251715717557
2020-1-14 12:43:7	4654.069795272707
2020-1-14 12:43:17	27680.32919898769
2020-1-14 12:43:27	3838.282606569139
2020-1-14 12:43:37	20490.43153829664
2020-1-14 12:43:47	7336.900714614391
