Steps,Timestamp,Date,Datetime,Hour
0,1559315340,2019-06-01,2019-06-01 00:09:00+09:00,0
0,1559315940,2019-06-01,2019-06-01 00:19:00+09:00,0
0,1559316540,2019-06-01,2019-06-01 00:29:00+09:00,0
0,1559317140,2019-06-01,2019-06-01 00:39:00+09:00,0
0,1559317740,2019-06-01,2019-06-01 00:49:00+09:00,0
0,1559318340,2019-06-01,2019-06-01 00:59:00+09:00,0
0,1559318940,2019-06-01,2019-06-01 01:09:00+09:00,1
0,1559319540,2019-06-01,2019-06-01 01:19:00+09:00,1
0,1559320140,2019-06-01,2019-06-01 01:29:00+09:00,1
0,1559320740,2019-06-01,2019-06-01 01:39:00+09:00,1
0,1559321340,2019-06-01,2019-06-01 01:49:00+09:00,1
0,1559321940,2019-06-01,2019-06-01 01:59:00+09:00,1
0,1559322540,2019-06-01,2019-06-01 02:09:00+09:00,2
0,1559323140,2019-06-01,2019-06-01 02:19:00+09:00,2
0,1559323740,2019-06-01,2019-06-01 02:29:00+09:00,2
0,1559324340,2019-06-01,2019-06-01 02:39:00+09:00,2
0,1559324940,2019-06-01,2019-06-01 02:49:00+09:00,2
0,1559325540,2019-06-01,2019-06-01 02:59:00+09:00,2
0,1559326140,2019-06-01,2019-06-01 03:09:00+09:00,3
0,1559326740,2019-06-01,2019-06-01 03:19:00+09:00,3
0,1559327340,2019-06-01,2019-06-01 03:29:00+09:00,3
0,1559327940,2019-06-01,2019-06-01 03:39:00+09:00,3
0,1559328540,2019-06-01,2019-06-01 03:49:00+09:00,3
0,1559329140,2019-06-01,2019-06-01 03:59:00+09:00,3
0,1559329740,2019-06-01,2019-06-01 04:09:00+09:00,4
0,1559330340,2019-06-01,2019-06-01 04:19:00+09:00,4
0,1559330940,2019-06-01,2019-06-01 04:29:00+09:00,4
0,1559331540,2019-06-01,2019-06-01 04:39:00+09:00,4
0,1559332140,2019-06-01,2019-06-01 04:49:00+09:00,4
0,1559332740,2019-06-01,2019-06-01 04:59:00+09:00,4
0,1559333340,2019-06-01,2019-06-01 05:09:00+09:00,5
0,1559333940,2019-06-01,2019-06-01 05:19:00+09:00,5
0,1559334540,2019-06-01,2019-06-01 05:29:00+09:00,5
0,1559335140,2019-06-01,2019-06-01 05:39:00+09:00,5
0,1559335740,2019-06-01,2019-06-01 05:49:00+09:00,5
0,1559336340,2019-06-01,2019-06-01 05:59:00+09:00,5
0,1559336940,2019-06-01,2019-06-01 06:09:00+09:00,6
0,1559337540,2019-06-01,2019-06-01 06:19:00+09:00,6
0,1559338140,2019-06-01,2019-06-01 06:29:00+09:00,6
0,1559338740,2019-06-01,2019-06-01 06:39:00+09:00,6
0,1559339340,2019-06-01,2019-06-01 06:49:00+09:00,6
0,1559339940,2019-06-01,2019-06-01 06:59:00+09:00,6
0,1559340540,2019-06-01,2019-06-01 07:09:00+09:00,7
0,1559341140,2019-06-01,2019-06-01 07:19:00+09:00,7
0,1559341740,2019-06-01,2019-06-01 07:29:00+09:00,7
0,1559342340,2019-06-01,2019-06-01 07:39:00+09:00,7
0,1559342940,2019-06-01,2019-06-01 07:49:00+09:00,7
0,1559343540,2019-06-01,2019-06-01 07:59:00+09:00,7
0,1559344140,2019-06-01,2019-06-01 08:09:00+09:00,8
0,1559344740,2019-06-01,2019-06-01 08:19:00+09:00,8
0,1559345340,2019-06-01,2019-06-01 08:29:00+09:00,8
0,1559345940,2019-06-01,2019-06-01 08:39:00+09:00,8
0,1559346540,2019-06-01,2019-06-01 08:49:00+09:00,8
0,1559347140,2019-06-01,2019-06-01 08:59:00+09:00,8
0,1559347740,2019-06-01,2019-06-01 09:09:00+09:00,9
0,1559348340,2019-06-01,2019-06-01 09:19:00+09:00,9
0,1559348940,2019-06-01,2019-06-01 09:29:00+09:00,9
0,1559349540,2019-06-01,2019-06-01 09:39:00+09:00,9
0,1559350140,2019-06-01,2019-06-01 09:49:00+09:00,9
417,1559350740,2019-06-01,2019-06-01 09:59:00+09:00,9
