Steps,Timestamp,Date,Datetime,Hour
0,1551448717,2019-03-01,2019-03-01 22:58:37+09:00,22
0,1551452340,2019-03-01,2019-03-01 23:59:00+09:00,23
0,1551501332,2019-03-02,2019-03-02 13:35:32+09:00,13
0,1551507173,2019-03-02,2019-03-02 15:12:53+09:00,15
0,1551522655,2019-03-02,2019-03-02 19:30:55+09:00,19
0,1551529549,2019-03-02,2019-03-02 21:25:49+09:00,21
0,1551538740,2019-03-02,2019-03-02 23:59:00+09:00,23
0,1551539460,2019-03-03,2019-03-03 00:11:00+09:00,0
0,1551540060,2019-03-03,2019-03-03 00:21:00+09:00,0
0,1551540660,2019-03-03,2019-03-03 00:31:00+09:00,0
0,1551541260,2019-03-03,2019-03-03 00:41:00+09:00,0
0,1551541860,2019-03-03,2019-03-03 00:51:00+09:00,0
0,1551542460,2019-03-03,2019-03-03 01:01:00+09:00,1
0,1551543060,2019-03-03,2019-03-03 01:11:00+09:00,1
0,1551543660,2019-03-03,2019-03-03 01:21:00+09:00,1
0,1551544260,2019-03-03,2019-03-03 01:31:00+09:00,1
0,1551544860,2019-03-03,2019-03-03 01:41:00+09:00,1
0,1551545460,2019-03-03,2019-03-03 01:51:00+09:00,1
0,1551546060,2019-03-03,2019-03-03 02:01:00+09:00,2
0,1551546660,2019-03-03,2019-03-03 02:11:00+09:00,2
0,1551547260,2019-03-03,2019-03-03 02:21:00+09:00,2
0,1551547860,2019-03-03,2019-03-03 02:31:00+09:00,2
0,1551548460,2019-03-03,2019-03-03 02:41:00+09:00,2
0,1551549060,2019-03-03,2019-03-03 02:51:00+09:00,2
0,1551549660,2019-03-03,2019-03-03 03:01:00+09:00,3
0,1551550260,2019-03-03,2019-03-03 03:11:00+09:00,3
0,1551550860,2019-03-03,2019-03-03 03:21:00+09:00,3
0,1551551460,2019-03-03,2019-03-03 03:31:00+09:00,3
0,1551552060,2019-03-03,2019-03-03 03:41:00+09:00,3
0,1551552660,2019-03-03,2019-03-03 03:51:00+09:00,3
0,1551553260,2019-03-03,2019-03-03 04:01:00+09:00,4
0,1551553860,2019-03-03,2019-03-03 04:11:00+09:00,4
0,1551554460,2019-03-03,2019-03-03 04:21:00+09:00,4
0,1551555060,2019-03-03,2019-03-03 04:31:00+09:00,4
0,1551555660,2019-03-03,2019-03-03 04:41:00+09:00,4
0,1551556260,2019-03-03,2019-03-03 04:51:00+09:00,4
0,1551556860,2019-03-03,2019-03-03 05:01:00+09:00,5
0,1551557460,2019-03-03,2019-03-03 05:11:00+09:00,5
0,1551558060,2019-03-03,2019-03-03 05:21:00+09:00,5
0,1551558660,2019-03-03,2019-03-03 05:31:00+09:00,5
0,1551559260,2019-03-03,2019-03-03 05:41:00+09:00,5
0,1551559860,2019-03-03,2019-03-03 05:51:00+09:00,5
0,1551560460,2019-03-03,2019-03-03 06:01:00+09:00,6
0,1551561060,2019-03-03,2019-03-03 06:11:00+09:00,6
0,1551561660,2019-03-03,2019-03-03 06:21:00+09:00,6
0,1551562260,2019-03-03,2019-03-03 06:31:00+09:00,6
0,1551562860,2019-03-03,2019-03-03 06:41:00+09:00,6
0,1551563460,2019-03-03,2019-03-03 06:51:00+09:00,6
0,1551564060,2019-03-03,2019-03-03 07:01:00+09:00,7
0,1551564660,2019-03-03,2019-03-03 07:11:00+09:00,7
0,1551565260,2019-03-03,2019-03-03 07:21:00+09:00,7
0,1551565860,2019-03-03,2019-03-03 07:31:00+09:00,7
0,1551566460,2019-03-03,2019-03-03 07:41:00+09:00,7
0,1551567060,2019-03-03,2019-03-03 07:51:00+09:00,7
0,1551567660,2019-03-03,2019-03-03 08:01:00+09:00,8
0,1551568260,2019-03-03,2019-03-03 08:11:00+09:00,8
0,1551568860,2019-03-03,2019-03-03 08:21:00+09:00,8
0,1551569460,2019-03-03,2019-03-03 08:31:00+09:00,8
0,1551570060,2019-03-03,2019-03-03 08:41:00+09:00,8
0,1551570660,2019-03-03,2019-03-03 08:51:00+09:00,8
0,1551571260,2019-03-03,2019-03-03 09:01:00+09:00,9
0,1551571860,2019-03-03,2019-03-03 09:11:00+09:00,9
0,1551572460,2019-03-03,2019-03-03 09:21:00+09:00,9
0,1551573060,2019-03-03,2019-03-03 09:31:00+09:00,9
0,1551573660,2019-03-03,2019-03-03 09:41:00+09:00,9
0,1551574260,2019-03-03,2019-03-03 09:51:00+09:00,9
0,1551574860,2019-03-03,2019-03-03 10:01:00+09:00,10
0,1551575460,2019-03-03,2019-03-03 10:11:00+09:00,10
0,1551576060,2019-03-03,2019-03-03 10:21:00+09:00,10
0,1551576660,2019-03-03,2019-03-03 10:31:00+09:00,10
0,1551577260,2019-03-03,2019-03-03 10:41:00+09:00,10
0,1551577860,2019-03-03,2019-03-03 10:51:00+09:00,10
0,1551578460,2019-03-03,2019-03-03 11:01:00+09:00,11
0,1551579060,2019-03-03,2019-03-03 11:11:00+09:00,11
0,1551579660,2019-03-03,2019-03-03 11:21:00+09:00,11
0,1551580260,2019-03-03,2019-03-03 11:31:00+09:00,11
0,1551580860,2019-03-03,2019-03-03 11:41:00+09:00,11
0,1551581460,2019-03-03,2019-03-03 11:51:00+09:00,11
0,1551582060,2019-03-03,2019-03-03 12:01:00+09:00,12
0,1551582660,2019-03-03,2019-03-03 12:11:00+09:00,12
0,1551583260,2019-03-03,2019-03-03 12:21:00+09:00,12
0,1551583860,2019-03-03,2019-03-03 12:31:00+09:00,12
0,1551584460,2019-03-03,2019-03-03 12:41:00+09:00,12
0,1551585060,2019-03-03,2019-03-03 12:51:00+09:00,12
0,1551585660,2019-03-03,2019-03-03 13:01:00+09:00,13
0,1551586260,2019-03-03,2019-03-03 13:11:00+09:00,13
0,1551586860,2019-03-03,2019-03-03 13:21:00+09:00,13
0,1551587460,2019-03-03,2019-03-03 13:31:00+09:00,13
0,1551588060,2019-03-03,2019-03-03 13:41:00+09:00,13
0,1551588660,2019-03-03,2019-03-03 13:51:00+09:00,13
0,1551589260,2019-03-03,2019-03-03 14:01:00+09:00,14
0,1551589860,2019-03-03,2019-03-03 14:11:00+09:00,14
0,1551590460,2019-03-03,2019-03-03 14:21:00+09:00,14
40,1551591060,2019-03-03,2019-03-03 14:31:00+09:00,14
338,1551591660,2019-03-03,2019-03-03 14:41:00+09:00,14
378,1551592260,2019-03-03,2019-03-03 14:51:00+09:00,14
760,1551592860,2019-03-03,2019-03-03 15:01:00+09:00,15
1406,1551593460,2019-03-03,2019-03-03 15:11:00+09:00,15
1406,1551594060,2019-03-03,2019-03-03 15:21:00+09:00,15
1550,1551594660,2019-03-03,2019-03-03 15:31:00+09:00,15
1735,1551595260,2019-03-03,2019-03-03 15:41:00+09:00,15
2308,1551595860,2019-03-03,2019-03-03 15:51:00+09:00,15
2371,1551596460,2019-03-03,2019-03-03 16:01:00+09:00,16
2389,1551597060,2019-03-03,2019-03-03 16:11:00+09:00,16
2565,1551597660,2019-03-03,2019-03-03 16:21:00+09:00,16
2565,1551598260,2019-03-03,2019-03-03 16:31:00+09:00,16
2842,1551598860,2019-03-03,2019-03-03 16:41:00+09:00,16
3339,1551599460,2019-03-03,2019-03-03 16:51:00+09:00,16
3373,1551600060,2019-03-03,2019-03-03 17:01:00+09:00,17
3373,1551600660,2019-03-03,2019-03-03 17:11:00+09:00,17
3373,1551601260,2019-03-03,2019-03-03 17:21:00+09:00,17
3373,1551601860,2019-03-03,2019-03-03 17:31:00+09:00,17
3373,1551602460,2019-03-03,2019-03-03 17:41:00+09:00,17
3373,1551603060,2019-03-03,2019-03-03 17:51:00+09:00,17
3373,1551603660,2019-03-03,2019-03-03 18:01:00+09:00,18
3373,1551604260,2019-03-03,2019-03-03 18:11:00+09:00,18
