Steps,Timestamp,Date,Datetime,Hour
2293,1559372340,2019-06-01,2019-06-01 15:59:00+09:00,15
2327,1559372940,2019-06-01,2019-06-01 16:09:00+09:00,16
2327,1559373540,2019-06-01,2019-06-01 16:19:00+09:00,16
2327,1559374140,2019-06-01,2019-06-01 16:29:00+09:00,16
2337,1559374740,2019-06-01,2019-06-01 16:39:00+09:00,16
2337,1559375340,2019-06-01,2019-06-01 16:49:00+09:00,16
2337,1559375940,2019-06-01,2019-06-01 16:59:00+09:00,16
2337,1559376540,2019-06-01,2019-06-01 17:09:00+09:00,17
2337,1559377140,2019-06-01,2019-06-01 17:19:00+09:00,17
2364,1559377740,2019-06-01,2019-06-01 17:29:00+09:00,17
2364,1559378340,2019-06-01,2019-06-01 17:39:00+09:00,17
2431,1559378940,2019-06-01,2019-06-01 17:49:00+09:00,17
3048,1559379540,2019-06-01,2019-06-01 17:59:00+09:00,17
3270,1559380140,2019-06-01,2019-06-01 18:09:00+09:00,18
3270,1559380740,2019-06-01,2019-06-01 18:19:00+09:00,18
3631,1559381340,2019-06-01,2019-06-01 18:29:00+09:00,18
3750,1559381940,2019-06-01,2019-06-01 18:39:00+09:00,18
4347,1559382540,2019-06-01,2019-06-01 18:49:00+09:00,18
4560,1559383140,2019-06-01,2019-06-01 18:59:00+09:00,18
4570,1559383740,2019-06-01,2019-06-01 19:09:00+09:00,19
4570,1559384340,2019-06-01,2019-06-01 19:19:00+09:00,19
4570,1559384940,2019-06-01,2019-06-01 19:29:00+09:00,19
4582,1559385540,2019-06-01,2019-06-01 19:39:00+09:00,19
4596,1559386140,2019-06-01,2019-06-01 19:49:00+09:00,19
4596,1559386740,2019-06-01,2019-06-01 19:59:00+09:00,19
4596,1559387340,2019-06-01,2019-06-01 20:09:00+09:00,20
4596,1559387940,2019-06-01,2019-06-01 20:19:00+09:00,20
4609,1559388540,2019-06-01,2019-06-01 20:29:00+09:00,20
4609,1559389140,2019-06-01,2019-06-01 20:39:00+09:00,20
4609,1559389740,2019-06-01,2019-06-01 20:49:00+09:00,20
4609,1559390340,2019-06-01,2019-06-01 20:59:00+09:00,20
4609,1559390940,2019-06-01,2019-06-01 21:09:00+09:00,21
4675,1559391540,2019-06-01,2019-06-01 21:19:00+09:00,21
4760,1559392140,2019-06-01,2019-06-01 21:29:00+09:00,21
4837,1559392740,2019-06-01,2019-06-01 21:39:00+09:00,21
4837,1559393340,2019-06-01,2019-06-01 21:49:00+09:00,21
4837,1559393940,2019-06-01,2019-06-01 21:59:00+09:00,21
4837,1559394540,2019-06-01,2019-06-01 22:09:00+09:00,22
4837,1559395140,2019-06-01,2019-06-01 22:19:00+09:00,22
4874,1559395740,2019-06-01,2019-06-01 22:29:00+09:00,22
5130,1559396340,2019-06-01,2019-06-01 22:39:00+09:00,22
5140,1559396940,2019-06-01,2019-06-01 22:49:00+09:00,22
5369,1559397540,2019-06-01,2019-06-01 22:59:00+09:00,22
5521,1559398140,2019-06-01,2019-06-01 23:09:00+09:00,23
5997,1559398740,2019-06-01,2019-06-01 23:19:00+09:00,23
6012,1559399340,2019-06-01,2019-06-01 23:29:00+09:00,23
6012,1559399940,2019-06-01,2019-06-01 23:39:00+09:00,23
6024,1559400540,2019-06-01,2019-06-01 23:49:00+09:00,23
6384,1559401140,2019-06-01,2019-06-01 23:59:00+09:00,23
1088,1559401740,2019-06-02,2019-06-02 00:09:00+09:00,00
1109,1559401860,2019-06-02,2019-06-02 00:11:00+09:00,00
2070,1559402460,2019-06-02,2019-06-02 00:21:00+09:00,00
3040,1559403060,2019-06-02,2019-06-02 00:31:00+09:00,00
4042,1559403660,2019-06-02,2019-06-02 00:41:00+09:00,00
4917,1559404260,2019-06-02,2019-06-02 00:51:00+09:00,00
6043,1559404860,2019-06-02,2019-06-02 01:01:00+09:00,01
6708,1559405460,2019-06-02,2019-06-02 01:11:00+09:00,01
6708,1559406060,2019-06-02,2019-06-02 01:21:00+09:00,01
6708,1559406660,2019-06-02,2019-06-02 01:31:00+09:00,01
6708,1559407260,2019-06-02,2019-06-02 01:41:00+09:00,01
6708,1559407860,2019-06-02,2019-06-02 01:51:00+09:00,01
6708,1559408460,2019-06-02,2019-06-02 02:01:00+09:00,02
6708,1559409060,2019-06-02,2019-06-02 02:11:00+09:00,02
6708,1559409660,2019-06-02,2019-06-02 02:21:00+09:00,02
6708,1559410260,2019-06-02,2019-06-02 02:31:00+09:00,02
6708,1559410860,2019-06-02,2019-06-02 02:41:00+09:00,02
6708,1559411460,2019-06-02,2019-06-02 02:51:00+09:00,02
6708,1559412060,2019-06-02,2019-06-02 03:01:00+09:00,03
6708,1559412660,2019-06-02,2019-06-02 03:11:00+09:00,03
6708,1559413260,2019-06-02,2019-06-02 03:21:00+09:00,03
6708,1559413860,2019-06-02,2019-06-02 03:31:00+09:00,03
6708,1559414460,2019-06-02,2019-06-02 03:41:00+09:00,03
6708,1559415060,2019-06-02,2019-06-02 03:51:00+09:00,03
6708,1559415660,2019-06-02,2019-06-02 04:01:00+09:00,04
6708,1559416260,2019-06-02,2019-06-02 04:11:00+09:00,04
6708,1559416860,2019-06-02,2019-06-02 04:21:00+09:00,04
6708,1559417460,2019-06-02,2019-06-02 04:31:00+09:00,04
6708,1559418060,2019-06-02,2019-06-02 04:41:00+09:00,04
6708,1559418660,2019-06-02,2019-06-02 04:51:00+09:00,04
6708,1559419260,2019-06-02,2019-06-02 05:01:00+09:00,05
6708,1559419860,2019-06-02,2019-06-02 05:11:00+09:00,05
6708,1559420460,2019-06-02,2019-06-02 05:21:00+09:00,05
6708,1559421060,2019-06-02,2019-06-02 05:31:00+09:00,05
6708,1559421660,2019-06-02,2019-06-02 05:41:00+09:00,05
6708,1559422260,2019-06-02,2019-06-02 05:51:00+09:00,05
6708,1559422860,2019-06-02,2019-06-02 06:01:00+09:00,06
6708,1559423460,2019-06-02,2019-06-02 06:11:00+09:00,06
6708,1559424060,2019-06-02,2019-06-02 06:21:00+09:00,06
6708,1559424660,2019-06-02,2019-06-02 06:31:00+09:00,06
6708,1559425260,2019-06-02,2019-06-02 06:41:00+09:00,06
6708,1559425860,2019-06-02,2019-06-02 06:51:00+09:00,06
6708,1559426460,2019-06-02,2019-06-02 07:01:00+09:00,07
6708,1559427060,2019-06-02,2019-06-02 07:11:00+09:00,07
6708,1559427660,2019-06-02,2019-06-02 07:21:00+09:00,07
6708,1559428260,2019-06-02,2019-06-02 07:31:00+09:00,07
6708,1559428860,2019-06-02,2019-06-02 07:41:00+09:00,07
6708,1559429460,2019-06-02,2019-06-02 07:51:00+09:00,07
6708,1559430060,2019-06-02,2019-06-02 08:01:00+09:00,08
6708,1559430660,2019-06-02,2019-06-02 08:11:00+09:00,08
6708,1559431260,2019-06-02,2019-06-02 08:21:00+09:00,08
6708,1559431860,2019-06-02,2019-06-02 08:31:00+09:00,08
6708,1559432460,2019-06-02,2019-06-02 08:41:00+09:00,08
6708,1559433060,2019-06-02,2019-06-02 08:51:00+09:00,08
6708,1559433660,2019-06-02,2019-06-02 09:01:00+09:00,09
6708,1559434260,2019-06-02,2019-06-02 09:11:00+09:00,09
6708,1559434860,2019-06-02,2019-06-02 09:21:00+09:00,09
6708,1559435460,2019-06-02,2019-06-02 09:31:00+09:00,09
6708,1559436060,2019-06-02,2019-06-02 09:41:00+09:00,09
6708,1559436660,2019-06-02,2019-06-02 09:51:00+09:00,09
6708,1559437260,2019-06-02,2019-06-02 10:01:00+09:00,10
6708,1559437860,2019-06-02,2019-06-02 10:11:00+09:00,10
6708,1559438460,2019-06-02,2019-06-02 10:21:00+09:00,10
6708,1559439060,2019-06-02,2019-06-02 10:31:00+09:00,10
6708,1559439660,2019-06-02,2019-06-02 10:41:00+09:00,10
6708,1559440260,2019-06-02,2019-06-02 10:51:00+09:00,10
6708,1559440860,2019-06-02,2019-06-02 11:01:00+09:00,11
6708,1559441460,2019-06-02,2019-06-02 11:11:00+09:00,11
6708,1559442060,2019-06-02,2019-06-02 11:21:00+09:00,11
6708,1559442660,2019-06-02,2019-06-02 11:31:00+09:00,11
