Steps,Timestamp,Date,Datetime,Hour
0,1541469933,2018-11-06,2018-11-06 11:05:33+09:00,11
0,1541470440,2018-11-06,2018-11-06 11:14:00+09:00,11
0,1541471040,2018-11-06,2018-11-06 11:24:00+09:00,11
0,1541471640,2018-11-06,2018-11-06 11:34:00+09:00,11
0,1541472240,2018-11-06,2018-11-06 11:44:00+09:00,11
0,1541472840,2018-11-06,2018-11-06 11:54:00+09:00,11
0,1541473440,2018-11-06,2018-11-06 12:04:00+09:00,12
0,1541474040,2018-11-06,2018-11-06 12:14:00+09:00,12
0,1541474640,2018-11-06,2018-11-06 12:24:00+09:00,12
0,1541475240,2018-11-06,2018-11-06 12:34:00+09:00,12
0,1541475840,2018-11-06,2018-11-06 12:44:00+09:00,12
0,1541476440,2018-11-06,2018-11-06 12:54:00+09:00,12
140,1541477040,2018-11-06,2018-11-06 13:04:00+09:00,13
140,1541477640,2018-11-06,2018-11-06 13:14:00+09:00,13
140,1541478240,2018-11-06,2018-11-06 13:24:00+09:00,13
140,1541478840,2018-11-06,2018-11-06 13:34:00+09:00,13
140,1541479440,2018-11-06,2018-11-06 13:44:00+09:00,13
140,1541480040,2018-11-06,2018-11-06 13:54:00+09:00,13
140,1541480640,2018-11-06,2018-11-06 14:04:00+09:00,14
140,1541481240,2018-11-06,2018-11-06 14:14:00+09:00,14
140,1541481840,2018-11-06,2018-11-06 14:24:00+09:00,14
140,1541482440,2018-11-06,2018-11-06 14:34:00+09:00,14
140,1541483040,2018-11-06,2018-11-06 14:44:00+09:00,14
162,1541483640,2018-11-06,2018-11-06 14:54:00+09:00,14
642,1541484240,2018-11-06,2018-11-06 15:04:00+09:00,15
698,1541484840,2018-11-06,2018-11-06 15:14:00+09:00,15
698,1541485440,2018-11-06,2018-11-06 15:24:00+09:00,15
698,1541486040,2018-11-06,2018-11-06 15:34:00+09:00,15
698,1541486640,2018-11-06,2018-11-06 15:44:00+09:00,15
698,1541487240,2018-11-06,2018-11-06 15:54:00+09:00,15
698,1541487840,2018-11-06,2018-11-06 16:04:00+09:00,16
758,1541488440,2018-11-06,2018-11-06 16:14:00+09:00,16
1185,1541489040,2018-11-06,2018-11-06 16:24:00+09:00,16
1204,1541489640,2018-11-06,2018-11-06 16:34:00+09:00,16
1204,1541490240,2018-11-06,2018-11-06 16:44:00+09:00,16
1204,1541490840,2018-11-06,2018-11-06 16:54:00+09:00,16
1204,1541491440,2018-11-06,2018-11-06 17:04:00+09:00,17
1204,1541493180,2018-11-06,2018-11-06 17:33:00+09:00,17
1204,1541493780,2018-11-06,2018-11-06 17:43:00+09:00,17
1204,1541494380,2018-11-06,2018-11-06 17:53:00+09:00,17
1204,1541494980,2018-11-06,2018-11-06 18:03:00+09:00,18
1204,1541495580,2018-11-06,2018-11-06 18:13:00+09:00,18
1204,1541496180,2018-11-06,2018-11-06 18:23:00+09:00,18
1204,1541496780,2018-11-06,2018-11-06 18:33:00+09:00,18
1204,1541497380,2018-11-06,2018-11-06 18:43:00+09:00,18
1378,1541497980,2018-11-06,2018-11-06 18:53:00+09:00,18
1378,1541498580,2018-11-06,2018-11-06 19:03:00+09:00,19
1378,1541499180,2018-11-06,2018-11-06 19:13:00+09:00,19
1378,1541499780,2018-11-06,2018-11-06 19:23:00+09:00,19
1378,1541500380,2018-11-06,2018-11-06 19:33:00+09:00,19
1378,1541500980,2018-11-06,2018-11-06 19:43:00+09:00,19
1378,1541501580,2018-11-06,2018-11-06 19:53:00+09:00,19
1378,1541502180,2018-11-06,2018-11-06 20:03:00+09:00,20
1378,1541502780,2018-11-06,2018-11-06 20:13:00+09:00,20
1378,1541503380,2018-11-06,2018-11-06 20:23:00+09:00,20
1378,1541503980,2018-11-06,2018-11-06 20:33:00+09:00,20
1378,1541504580,2018-11-06,2018-11-06 20:43:00+09:00,20
1585,1541505180,2018-11-06,2018-11-06 20:53:00+09:00,20
2095,1541505780,2018-11-06,2018-11-06 21:03:00+09:00,21
2235,1541506380,2018-11-06,2018-11-06 21:13:00+09:00,21
2235,1541506980,2018-11-06,2018-11-06 21:23:00+09:00,21
2235,1541507580,2018-11-06,2018-11-06 21:33:00+09:00,21
2235,1541508180,2018-11-06,2018-11-06 21:43:00+09:00,21
2235,1541508780,2018-11-06,2018-11-06 21:53:00+09:00,21
