Steps,Timestamp,Date,Time
0,1543590660000 ,"Dec 1, 2018",12:11:00 AM
0,1543591260000 ,"Dec 1, 2018",12:21:00 AM
0,1543591860000 ,"Dec 1, 2018",12:31:00 AM
0,1543592460000 ,"Dec 1, 2018",12:41:00 AM
0,1543593060000 ,"Dec 1, 2018",12:51:00 AM
0,1543593660000 ,"Dec 1, 2018",1:01:00 AM
0,1543594260000 ,"Dec 1, 2018",1:11:00 AM
0,1543594860000 ,"Dec 1, 2018",1:21:00 AM
0,1543595460000 ,"Dec 1, 2018",1:31:00 AM
0,1543596060000 ,"Dec 1, 2018",1:41:00 AM
0,1543596660000 ,"Dec 1, 2018",1:51:00 AM
0,1543597260000 ,"Dec 1, 2018",2:01:00 AM
0,1543597860000 ,"Dec 1, 2018",2:11:00 AM
0,1543598460000 ,"Dec 1, 2018",2:21:00 AM
0,1543599060000 ,"Dec 1, 2018",2:31:00 AM
0,1543599660000 ,"Dec 1, 2018",2:41:00 AM
0,1543600260000 ,"Dec 1, 2018",2:51:00 AM
0,1543600860000 ,"Dec 1, 2018",3:01:00 AM
0,1543601460000 ,"Dec 1, 2018",3:11:00 AM
0,1543602060000 ,"Dec 1, 2018",3:21:00 AM
0,1543602660000 ,"Dec 1, 2018",3:31:00 AM
0,1543603260000 ,"Dec 1, 2018",3:41:00 AM
0,1543603860000 ,"Dec 1, 2018",3:51:00 AM
0,1543604460000 ,"Dec 1, 2018",4:01:00 AM
0,1543605060000 ,"Dec 1, 2018",4:11:00 AM
0,1543605660000 ,"Dec 1, 2018",4:21:00 AM
0,1543606260000 ,"Dec 1, 2018",4:31:00 AM
0,1543606860000 ,"Dec 1, 2018",4:41:00 AM
0,1543607460000 ,"Dec 1, 2018",4:51:00 AM
0,1543608060000 ,"Dec 1, 2018",5:01:00 AM
0,1543608660000 ,"Dec 1, 2018",5:11:00 AM
0,1543609260000 ,"Dec 1, 2018",5:21:00 AM
0,1543609860000 ,"Dec 1, 2018",5:31:00 AM
0,1543610460000 ,"Dec 1, 2018",5:41:00 AM
0,1543611060000 ,"Dec 1, 2018",5:51:00 AM
0,1543611660000 ,"Dec 1, 2018",6:01:00 AM
0,1543612260000 ,"Dec 1, 2018",6:11:00 AM
0,1543612860000 ,"Dec 1, 2018",6:21:00 AM
0,1543613460000 ,"Dec 1, 2018",6:31:00 AM
0,1543614060000 ,"Dec 1, 2018",6:41:00 AM
0,1543614660000 ,"Dec 1, 2018",6:51:00 AM
0,1543615260000 ,"Dec 1, 2018",7:01:00 AM
0,1543615860000 ,"Dec 1, 2018",7:11:00 AM
0,1543616460000 ,"Dec 1, 2018",7:21:00 AM
0,1543617060000 ,"Dec 1, 2018",7:31:00 AM
0,1543617660000 ,"Dec 1, 2018",7:41:00 AM
0,1543618260000 ,"Dec 1, 2018",7:51:00 AM
0,1543618860000 ,"Dec 1, 2018",8:01:00 AM
0,1543619460000 ,"Dec 1, 2018",8:11:00 AM
0,1543620060000 ,"Dec 1, 2018",8:21:00 AM
0,1543620660000 ,"Dec 1, 2018",8:31:00 AM
0,1543621260000 ,"Dec 1, 2018",8:41:00 AM
0,1543621860000 ,"Dec 1, 2018",8:51:00 AM
0,1543622460000 ,"Dec 1, 2018",9:01:00 AM
0,1543623060000 ,"Dec 1, 2018",9:11:00 AM
0,1543623660000 ,"Dec 1, 2018",9:21:00 AM
0,1543624260000 ,"Dec 1, 2018",9:31:00 AM
0,1543624860000 ,"Dec 1, 2018",9:41:00 AM
0,1543625460000 ,"Dec 1, 2018",9:51:00 AM
0,1543626060000 ,"Dec 1, 2018",10:01:00 AM
0,1543626660000 ,"Dec 1, 2018",10:11:00 AM
0,1543627260000 ,"Dec 1, 2018",10:21:00 AM
0,1543627860000 ,"Dec 1, 2018",10:31:00 AM
0,1543628460000 ,"Dec 1, 2018",10:41:00 AM
0,1543629060000 ,"Dec 1, 2018",10:51:00 AM
0,1543629660000 ,"Dec 1, 2018",11:01:00 AM
0,1543630260000 ,"Dec 1, 2018",11:11:00 AM
0,1543630860000 ,"Dec 1, 2018",11:21:00 AM
0,1543631460000 ,"Dec 1, 2018",11:31:00 AM
0,1543632060000 ,"Dec 1, 2018",11:41:00 AM
0,1543632660000 ,"Dec 1, 2018",11:51:00 AM
0,1543633260000 ,"Dec 1, 2018",12:01:00 PM
0,1543633860000 ,"Dec 1, 2018",12:11:00 PM
0,1543634460000 ,"Dec 1, 2018",12:21:00 PM
0,1543635060000 ,"Dec 1, 2018",12:31:00 PM
0,1543635660000 ,"Dec 1, 2018",12:41:00 PM
0,1543636260000 ,"Dec 1, 2018",12:51:00 PM
0,1543636860000 ,"Dec 1, 2018",1:01:00 PM
0,1543637460000 ,"Dec 1, 2018",1:11:00 PM
0,1543638060000 ,"Dec 1, 2018",1:21:00 PM
0,1543638660000 ,"Dec 1, 2018",1:31:00 PM
0,1543639260000 ,"Dec 1, 2018",1:41:00 PM
0,1543639860000 ,"Dec 1, 2018",1:51:00 PM
0,1543640460000 ,"Dec 1, 2018",2:01:00 PM
0,1543641060000 ,"Dec 1, 2018",2:11:00 PM
0,1543641660000 ,"Dec 1, 2018",2:21:00 PM
0,1543642260000 ,"Dec 1, 2018",2:31:00 PM
0,1543642860000 ,"Dec 1, 2018",2:41:00 PM
0,1543643460000 ,"Dec 1, 2018",2:51:00 PM
0,1543644060000 ,"Dec 1, 2018",3:01:00 PM
0,1543644660000 ,"Dec 1, 2018",3:11:00 PM
0,1543645260000 ,"Dec 1, 2018",3:21:00 PM
0,1543645860000 ,"Dec 1, 2018",3:31:00 PM
0,1543646460000 ,"Dec 1, 2018",3:41:00 PM
0,1543647060000 ,"Dec 1, 2018",3:51:00 PM
0,1543647660000 ,"Dec 1, 2018",4:01:00 PM
0,1543648260000 ,"Dec 1, 2018",4:11:00 PM
0,1543648860000 ,"Dec 1, 2018",4:21:00 PM
0,1543649460000 ,"Dec 1, 2018",4:31:00 PM
0,1543650060000 ,"Dec 1, 2018",4:41:00 PM
0,1543650660000 ,"Dec 1, 2018",4:51:00 PM
0,1543651260000 ,"Dec 1, 2018",5:01:00 PM
0,1543651860000 ,"Dec 1, 2018",5:11:00 PM
0,1543652460000 ,"Dec 1, 2018",5:21:00 PM
0,1543653060000 ,"Dec 1, 2018",5:31:00 PM
0,1543653660000 ,"Dec 1, 2018",5:41:00 PM
0,1543654260000 ,"Dec 1, 2018",5:51:00 PM
0,1543654860000 ,"Dec 1, 2018",6:01:00 PM
0,1543655460000 ,"Dec 1, 2018",6:11:00 PM
0,1543656060000 ,"Dec 1, 2018",6:21:00 PM
0,1543656660000 ,"Dec 1, 2018",6:31:00 PM
0,1543657260000 ,"Dec 1, 2018",6:41:00 PM
0,1543657860000 ,"Dec 1, 2018",6:51:00 PM
0,1543658460000 ,"Dec 1, 2018",7:01:00 PM
0,1543659060000 ,"Dec 1, 2018",7:11:00 PM
0,1543659660000 ,"Dec 1, 2018",7:21:00 PM
0,1543660260000 ,"Dec 1, 2018",7:31:00 PM
0,1543660860000 ,"Dec 1, 2018",7:41:00 PM
0,1543661460000 ,"Dec 1, 2018",7:51:00 PM
0,1543662060000 ,"Dec 1, 2018",8:01:00 PM
0,1543662660000 ,"Dec 1, 2018",8:11:00 PM
0,1543663260000 ,"Dec 1, 2018",8:21:00 PM
0,1543663860000 ,"Dec 1, 2018",8:31:00 PM
0,1543664460000 ,"Dec 1, 2018",8:41:00 PM
0,1543665060000 ,"Dec 1, 2018",8:51:00 PM
0,1543665660000 ,"Dec 1, 2018",9:01:00 PM
0,1543666260000 ,"Dec 1, 2018",9:11:00 PM
0,1543666860000 ,"Dec 1, 2018",9:21:00 PM
0,1543667460000 ,"Dec 1, 2018",9:31:00 PM
0,1543668060000 ,"Dec 1, 2018",9:41:00 PM
0,1543668660000 ,"Dec 1, 2018",9:51:00 PM
0,1543669260000 ,"Dec 1, 2018",10:01:00 PM
0,1543669860000 ,"Dec 1, 2018",10:11:00 PM
0,1543670460000 ,"Dec 1, 2018",10:21:00 PM
0,1543671060000 ,"Dec 1, 2018",10:31:00 PM
0,1543671660000 ,"Dec 1, 2018",10:41:00 PM
0,1543672260000 ,"Dec 1, 2018",10:51:00 PM
0,1543672860000 ,"Dec 1, 2018",11:01:00 PM
0,1543673460000 ,"Dec 1, 2018",11:11:00 PM
0,1543674060000 ,"Dec 1, 2018",11:21:00 PM
0,1543674660000 ,"Dec 1, 2018",11:31:00 PM
0,1543675260000 ,"Dec 1, 2018",11:41:00 PM
0,1543675860000 ,"Dec 1, 2018",11:51:00 PM
0,1543676340000 ,"Dec 1, 2018",11:59:00 PM
0,1543676940000 ,"Dec 2, 2018",12:09:00 AM
0,1543677540000 ,"Dec 2, 2018",12:19:00 AM
0,1543678140000 ,"Dec 2, 2018",12:29:00 AM
0,1543678740000 ,"Dec 2, 2018",12:39:00 AM
0,1543679340000 ,"Dec 2, 2018",12:49:00 AM
0,1543679940000 ,"Dec 2, 2018",12:59:00 AM
0,1543680540000 ,"Dec 2, 2018",1:09:00 AM
0,1543681140000 ,"Dec 2, 2018",1:19:00 AM
0,1543681740000 ,"Dec 2, 2018",1:29:00 AM
0,1543682340000 ,"Dec 2, 2018",1:39:00 AM
0,1543682940000 ,"Dec 2, 2018",1:49:00 AM
0,1543683540000 ,"Dec 2, 2018",1:59:00 AM
0,1543684140000 ,"Dec 2, 2018",2:09:00 AM
0,1543684740000 ,"Dec 2, 2018",2:19:00 AM
0,1543685340000 ,"Dec 2, 2018",2:29:00 AM
0,1543685940000 ,"Dec 2, 2018",2:39:00 AM
0,1543686540000 ,"Dec 2, 2018",2:49:00 AM
0,1543687140000 ,"Dec 2, 2018",2:59:00 AM
0,1543687740000 ,"Dec 2, 2018",3:09:00 AM
0,1543688340000 ,"Dec 2, 2018",3:19:00 AM
0,1543688940000 ,"Dec 2, 2018",3:29:00 AM
0,1543689540000 ,"Dec 2, 2018",3:39:00 AM
0,1543690140000 ,"Dec 2, 2018",3:49:00 AM
0,1543690740000 ,"Dec 2, 2018",3:59:00 AM
0,1543691340000 ,"Dec 2, 2018",4:09:00 AM
0,1543691940000 ,"Dec 2, 2018",4:19:00 AM
0,1543692540000 ,"Dec 2, 2018",4:29:00 AM
0,1543693140000 ,"Dec 2, 2018",4:39:00 AM
0,1543693740000 ,"Dec 2, 2018",4:49:00 AM
0,1543694340000 ,"Dec 2, 2018",4:59:00 AM
0,1543694940000 ,"Dec 2, 2018",5:09:00 AM
0,1543695540000 ,"Dec 2, 2018",5:19:00 AM
0,1543696140000 ,"Dec 2, 2018",5:29:00 AM
0,1543696740000 ,"Dec 2, 2018",5:39:00 AM
0,1543697340000 ,"Dec 2, 2018",5:49:00 AM
0,1543697940000 ,"Dec 2, 2018",5:59:00 AM
0,1543698540000 ,"Dec 2, 2018",6:09:00 AM
0,1543699140000 ,"Dec 2, 2018",6:19:00 AM
0,1543699740000 ,"Dec 2, 2018",6:29:00 AM
0,1543700340000 ,"Dec 2, 2018",6:39:00 AM
0,1543700940000 ,"Dec 2, 2018",6:49:00 AM
0,1543701540000 ,"Dec 2, 2018",6:59:00 AM
0,1543702140000 ,"Dec 2, 2018",7:09:00 AM
0,1543702740000 ,"Dec 2, 2018",7:19:00 AM
0,1543703340000 ,"Dec 2, 2018",7:29:00 AM
0,1543703940000 ,"Dec 2, 2018",7:39:00 AM
0,1543704540000 ,"Dec 2, 2018",7:49:00 AM
0,1543705140000 ,"Dec 2, 2018",7:59:00 AM
0,1543705740000 ,"Dec 2, 2018",8:09:00 AM
0,1543706340000 ,"Dec 2, 2018",8:19:00 AM
0,1543706940000 ,"Dec 2, 2018",8:29:00 AM
0,1543707540000 ,"Dec 2, 2018",8:39:00 AM
0,1543708140000 ,"Dec 2, 2018",8:49:00 AM
0,1543708740000 ,"Dec 2, 2018",8:59:00 AM
0,1543709340000 ,"Dec 2, 2018",9:09:00 AM
0,1543709940000 ,"Dec 2, 2018",9:19:00 AM
0,1543710540000 ,"Dec 2, 2018",9:29:00 AM
0,1543711140000 ,"Dec 2, 2018",9:39:00 AM
0,1543711740000 ,"Dec 2, 2018",9:49:00 AM
0,1543712340000 ,"Dec 2, 2018",9:59:00 AM
0,1543712940000 ,"Dec 2, 2018",10:09:00 AM
0,1543713540000 ,"Dec 2, 2018",10:19:00 AM
0,1543714140000 ,"Dec 2, 2018",10:29:00 AM
0,1543714740000 ,"Dec 2, 2018",10:39:00 AM
0,1543715340000 ,"Dec 2, 2018",10:49:00 AM
0,1543715940000 ,"Dec 2, 2018",10:59:00 AM
0,1543716540000 ,"Dec 2, 2018",11:09:00 AM
0,1543717140000 ,"Dec 2, 2018",11:19:00 AM
0,1543717740000 ,"Dec 2, 2018",11:29:00 AM
0,1543718340000 ,"Dec 2, 2018",11:39:00 AM
0,1543718940000 ,"Dec 2, 2018",11:49:00 AM
0,1543719540000 ,"Dec 2, 2018",11:59:00 AM
0,1543720140000 ,"Dec 2, 2018",12:09:00 PM
0,1543720740000 ,"Dec 2, 2018",12:19:00 PM
0,1543721340000 ,"Dec 2, 2018",12:29:00 PM
0,1543721940000 ,"Dec 2, 2018",12:39:00 PM
0,1543722540000 ,"Dec 2, 2018",12:49:00 PM
0,1543723140000 ,"Dec 2, 2018",12:59:00 PM
0,1543723740000 ,"Dec 2, 2018",1:09:00 PM
0,1543724340000 ,"Dec 2, 2018",1:19:00 PM
0,1543724940000 ,"Dec 2, 2018",1:29:00 PM
0,1543725540000 ,"Dec 2, 2018",1:39:00 PM
0,1543726140000 ,"Dec 2, 2018",1:49:00 PM
0,1543726740000 ,"Dec 2, 2018",1:59:00 PM
0,1543727340000 ,"Dec 2, 2018",2:09:00 PM
0,1543727940000 ,"Dec 2, 2018",2:19:00 PM
0,1543728540000 ,"Dec 2, 2018",2:29:00 PM
0,1543729140000 ,"Dec 2, 2018",2:39:00 PM
0,1543729740000 ,"Dec 2, 2018",2:49:00 PM
0,1543730340000 ,"Dec 2, 2018",2:59:00 PM
0,1543730940000 ,"Dec 2, 2018",3:09:00 PM
0,1543731540000 ,"Dec 2, 2018",3:19:00 PM
0,1543732140000 ,"Dec 2, 2018",3:29:00 PM
0,1543732740000 ,"Dec 2, 2018",3:39:00 PM
0,1543733340000 ,"Dec 2, 2018",3:49:00 PM
0,1543733940000 ,"Dec 2, 2018",3:59:00 PM
0,1543734540000 ,"Dec 2, 2018",4:09:00 PM
0,1543735140000 ,"Dec 2, 2018",4:19:00 PM
0,1543735740000 ,"Dec 2, 2018",4:29:00 PM
0,1543736340000 ,"Dec 2, 2018",4:39:00 PM
0,1543736940000 ,"Dec 2, 2018",4:49:00 PM
0,1543737540000 ,"Dec 2, 2018",4:59:00 PM
0,1543738140000 ,"Dec 2, 2018",5:09:00 PM
0,1543738740000 ,"Dec 2, 2018",5:19:00 PM
0,1543739340000 ,"Dec 2, 2018",5:29:00 PM
0,1543739940000 ,"Dec 2, 2018",5:39:00 PM
0,1543740540000 ,"Dec 2, 2018",5:49:00 PM
0,1543741140000 ,"Dec 2, 2018",5:59:00 PM
0,1543741740000 ,"Dec 2, 2018",6:09:00 PM
0,1543742340000 ,"Dec 2, 2018",6:19:00 PM
0,1543742940000 ,"Dec 2, 2018",6:29:00 PM
0,1543743540000 ,"Dec 2, 2018",6:39:00 PM
0,1543744140000 ,"Dec 2, 2018",6:49:00 PM
0,1543744740000 ,"Dec 2, 2018",6:59:00 PM
0,1543745340000 ,"Dec 2, 2018",7:09:00 PM
0,1543745940000 ,"Dec 2, 2018",7:19:00 PM
0,1543746540000 ,"Dec 2, 2018",7:29:00 PM
0,1543747140000 ,"Dec 2, 2018",7:39:00 PM
0,1543747740000 ,"Dec 2, 2018",7:49:00 PM
0,1543748340000 ,"Dec 2, 2018",7:59:00 PM
0,1543748940000 ,"Dec 2, 2018",8:09:00 PM
0,1543749540000 ,"Dec 2, 2018",8:19:00 PM
0,1543750140000 ,"Dec 2, 2018",8:29:00 PM
0,1543750740000 ,"Dec 2, 2018",8:39:00 PM
0,1543751340000 ,"Dec 2, 2018",8:49:00 PM
0,1543751940000 ,"Dec 2, 2018",8:59:00 PM
0,1543752540000 ,"Dec 2, 2018",9:09:00 PM
0,1543753140000 ,"Dec 2, 2018",9:19:00 PM
0,1543753740000 ,"Dec 2, 2018",9:29:00 PM
