Steps,Timestamp,Date,Time
0,1541469933174 ,"Nov 6, 2018",11:05:33 AM
0,1541470440000 ,"Nov 6, 2018",11:14:00 AM
0,1541471040000 ,"Nov 6, 2018",11:24:00 AM
0,1541471640000 ,"Nov 6, 2018",11:34:00 AM
0,1541472240000 ,"Nov 6, 2018",11:44:00 AM
0,1541472840000 ,"Nov 6, 2018",11:54:00 AM
0,1541473440000 ,"Nov 6, 2018",12:04:00 PM
0,1541474040000 ,"Nov 6, 2018",12:14:00 PM
0,1541474640000 ,"Nov 6, 2018",12:24:00 PM
0,1541475240000 ,"Nov 6, 2018",12:34:00 PM
0,1541475840000 ,"Nov 6, 2018",12:44:00 PM
0,1541476440000 ,"Nov 6, 2018",12:54:00 PM
140,1541477040000 ,"Nov 6, 2018",1:04:00 PM
140,1541477640000 ,"Nov 6, 2018",1:14:00 PM
140,1541478240000 ,"Nov 6, 2018",1:24:00 PM
140,1541478840000 ,"Nov 6, 2018",1:34:00 PM
140,1541479440000 ,"Nov 6, 2018",1:44:00 PM
140,1541480040000 ,"Nov 6, 2018",1:54:00 PM
140,1541480640000 ,"Nov 6, 2018",2:04:00 PM
140,1541481240000 ,"Nov 6, 2018",2:14:00 PM
140,1541481840000 ,"Nov 6, 2018",2:24:00 PM
140,1541482440000 ,"Nov 6, 2018",2:34:00 PM
140,1541483040000 ,"Nov 6, 2018",2:44:00 PM
162,1541483640000 ,"Nov 6, 2018",2:54:00 PM
642,1541484240000 ,"Nov 6, 2018",3:04:00 PM
698,1541484840000 ,"Nov 6, 2018",3:14:00 PM
698,1541485440000 ,"Nov 6, 2018",3:24:00 PM
698,1541486040000 ,"Nov 6, 2018",3:34:00 PM
698,1541486640000 ,"Nov 6, 2018",3:44:00 PM
698,1541487240000 ,"Nov 6, 2018",3:54:00 PM
698,1541487840000 ,"Nov 6, 2018",4:04:00 PM
758,1541488440000 ,"Nov 6, 2018",4:14:00 PM
1185,1541489040000 ,"Nov 6, 2018",4:24:00 PM
1204,1541489640000 ,"Nov 6, 2018",4:34:00 PM
1204,1541490240000 ,"Nov 6, 2018",4:44:00 PM
1204,1541490840000 ,"Nov 6, 2018",4:54:00 PM
1204,1541491440000 ,"Nov 6, 2018",5:04:00 PM
1204,1541493180000 ,"Nov 6, 2018",5:33:00 PM
1204,1541493780000 ,"Nov 6, 2018",5:43:00 PM
1204,1541494380000 ,"Nov 6, 2018",5:53:00 PM
1204,1541494980000 ,"Nov 6, 2018",6:03:00 PM
1204,1541495580000 ,"Nov 6, 2018",6:13:00 PM
1204,1541496180000 ,"Nov 6, 2018",6:23:00 PM
1204,1541496780000 ,"Nov 6, 2018",6:33:00 PM
1204,1541497380000 ,"Nov 6, 2018",6:43:00 PM
1378,1541497980000 ,"Nov 6, 2018",6:53:00 PM
1378,1541498580000 ,"Nov 6, 2018",7:03:00 PM
1378,1541499180000 ,"Nov 6, 2018",7:13:00 PM
1378,1541499780000 ,"Nov 6, 2018",7:23:00 PM
1378,1541500380000 ,"Nov 6, 2018",7:33:00 PM
1378,1541500980000 ,"Nov 6, 2018",7:43:00 PM
1378,1541501580000 ,"Nov 6, 2018",7:53:00 PM
1378,1541502180000 ,"Nov 6, 2018",8:03:00 PM
1378,1541502780000 ,"Nov 6, 2018",8:13:00 PM
1378,1541503380000 ,"Nov 6, 2018",8:23:00 PM
1378,1541503980000 ,"Nov 6, 2018",8:33:00 PM
1378,1541504580000 ,"Nov 6, 2018",8:43:00 PM
1585,1541505180000 ,"Nov 6, 2018",8:53:00 PM
2095,1541505780000 ,"Nov 6, 2018",9:03:00 PM
