Steps,Timestamp,Date,Time
0,1556636940000 ,"May 1, 2019",12:09:00 AM
0,1556637060000 ,"May 1, 2019",12:11:00 AM
0,1556637660000 ,"May 1, 2019",12:21:00 AM
0,1556638260000 ,"May 1, 2019",12:31:00 AM
0,1556638860000 ,"May 1, 2019",12:41:00 AM
0,1556639460000 ,"May 1, 2019",12:51:00 AM
0,1556640060000 ,"May 1, 2019",1:01:00 AM
0,1556640660000 ,"May 1, 2019",1:11:00 AM
0,1556641260000 ,"May 1, 2019",1:21:00 AM
0,1556641860000 ,"May 1, 2019",1:31:00 AM
0,1556642460000 ,"May 1, 2019",1:41:00 AM
0,1556643060000 ,"May 1, 2019",1:51:00 AM
0,1556643660000 ,"May 1, 2019",2:01:00 AM
0,1556644260000 ,"May 1, 2019",2:11:00 AM
0,1556644860000 ,"May 1, 2019",2:21:00 AM
0,1556645460000 ,"May 1, 2019",2:31:00 AM
0,1556646060000 ,"May 1, 2019",2:41:00 AM
0,1556646660000 ,"May 1, 2019",2:51:00 AM
0,1556647260000 ,"May 1, 2019",3:01:00 AM
0,1556647860000 ,"May 1, 2019",3:11:00 AM
0,1556648460000 ,"May 1, 2019",3:21:00 AM
0,1556649060000 ,"May 1, 2019",3:31:00 AM
0,1556649660000 ,"May 1, 2019",3:41:00 AM
0,1556650260000 ,"May 1, 2019",3:51:00 AM
0,1556650860000 ,"May 1, 2019",4:01:00 AM
0,1556651460000 ,"May 1, 2019",4:11:00 AM
0,1556652060000 ,"May 1, 2019",4:21:00 AM
0,1556652660000 ,"May 1, 2019",4:31:00 AM
0,1556653260000 ,"May 1, 2019",4:41:00 AM
0,1556653860000 ,"May 1, 2019",4:51:00 AM
0,1556654460000 ,"May 1, 2019",5:01:00 AM
0,1556655060000 ,"May 1, 2019",5:11:00 AM
0,1556655660000 ,"May 1, 2019",5:21:00 AM
0,1556656260000 ,"May 1, 2019",5:31:00 AM
0,1556656860000 ,"May 1, 2019",5:41:00 AM
0,1556657460000 ,"May 1, 2019",5:51:00 AM
0,1556658060000 ,"May 1, 2019",6:01:00 AM
0,1556658660000 ,"May 1, 2019",6:11:00 AM
0,1556659260000 ,"May 1, 2019",6:21:00 AM
0,1556659860000 ,"May 1, 2019",6:31:00 AM
0,1556660460000 ,"May 1, 2019",6:41:00 AM
0,1556661060000 ,"May 1, 2019",6:51:00 AM
0,1556661660000 ,"May 1, 2019",7:01:00 AM
0,1556662260000 ,"May 1, 2019",7:11:00 AM
0,1556662860000 ,"May 1, 2019",7:21:00 AM
0,1556663460000 ,"May 1, 2019",7:31:00 AM
0,1556664060000 ,"May 1, 2019",7:41:00 AM
0,1556664660000 ,"May 1, 2019",7:51:00 AM
0,1556665260000 ,"May 1, 2019",8:01:00 AM
0,1556665860000 ,"May 1, 2019",8:11:00 AM
0,1556666460000 ,"May 1, 2019",8:21:00 AM
0,1556667060000 ,"May 1, 2019",8:31:00 AM
0,1556667660000 ,"May 1, 2019",8:41:00 AM
0,1556668260000 ,"May 1, 2019",8:51:00 AM
0,1556668860000 ,"May 1, 2019",9:01:00 AM
0,1556669460000 ,"May 1, 2019",9:11:00 AM
0,1556670060000 ,"May 1, 2019",9:21:00 AM
0,1556670660000 ,"May 1, 2019",9:31:00 AM
0,1556671260000 ,"May 1, 2019",9:41:00 AM
0,1556671860000 ,"May 1, 2019",9:51:00 AM
0,1556672460000 ,"May 1, 2019",10:01:00 AM
0,1556673060000 ,"May 1, 2019",10:11:00 AM
0,1556673660000 ,"May 1, 2019",10:21:00 AM
304,1556674260000 ,"May 1, 2019",10:31:00 AM
358,1556674860000 ,"May 1, 2019",10:41:00 AM
609,1556675460000 ,"May 1, 2019",10:51:00 AM
885,1556676060000 ,"May 1, 2019",11:01:00 AM
1453,1556676660000 ,"May 1, 2019",11:11:00 AM
1530,1556677260000 ,"May 1, 2019",11:21:00 AM
1530,1556677860000 ,"May 1, 2019",11:31:00 AM
1530,1556678460000 ,"May 1, 2019",11:41:00 AM
1874,1556679060000 ,"May 1, 2019",11:51:00 AM
1874,1556679660000 ,"May 1, 2019",12:01:00 PM
1874,1556680260000 ,"May 1, 2019",12:11:00 PM
1874,1556680860000 ,"May 1, 2019",12:21:00 PM
1874,1556681460000 ,"May 1, 2019",12:31:00 PM
1874,1556682060000 ,"May 1, 2019",12:41:00 PM
1874,1556682660000 ,"May 1, 2019",12:51:00 PM
2366,1556683260000 ,"May 1, 2019",1:01:00 PM
2366,1556683860000 ,"May 1, 2019",1:11:00 PM
2366,1556684460000 ,"May 1, 2019",1:21:00 PM
2366,1556685060000 ,"May 1, 2019",1:31:00 PM
2366,1556685660000 ,"May 1, 2019",1:41:00 PM
2366,1556686260000 ,"May 1, 2019",1:51:00 PM
2366,1556686860000 ,"May 1, 2019",2:01:00 PM
2366,1556687460000 ,"May 1, 2019",2:11:00 PM
2366,1556688060000 ,"May 1, 2019",2:21:00 PM
2366,1556688660000 ,"May 1, 2019",2:31:00 PM
2366,1556689260000 ,"May 1, 2019",2:41:00 PM
2814,1556689860000 ,"May 1, 2019",2:51:00 PM
2814,1556690460000 ,"May 1, 2019",3:01:00 PM
2814,1556691060000 ,"May 1, 2019",3:11:00 PM
2814,1556691660000 ,"May 1, 2019",3:21:00 PM
2814,1556692260000 ,"May 1, 2019",3:31:00 PM
2814,1556692860000 ,"May 1, 2019",3:41:00 PM
2814,1556693460000 ,"May 1, 2019",3:51:00 PM
2814,1556694060000 ,"May 1, 2019",4:01:00 PM
2814,1556694660000 ,"May 1, 2019",4:11:00 PM
2814,1556695260000 ,"May 1, 2019",4:21:00 PM
2814,1556695860000 ,"May 1, 2019",4:31:00 PM
2814,1556696460000 ,"May 1, 2019",4:41:00 PM
2814,1556697060000 ,"May 1, 2019",4:51:00 PM
2814,1556697660000 ,"May 1, 2019",5:01:00 PM
2814,1556698260000 ,"May 1, 2019",5:11:00 PM
2814,1556698860000 ,"May 1, 2019",5:21:00 PM
2814,1556699460000 ,"May 1, 2019",5:31:00 PM
2814,1556700060000 ,"May 1, 2019",5:41:00 PM
2814,1556700660000 ,"May 1, 2019",5:51:00 PM
2814,1556701260000 ,"May 1, 2019",6:01:00 PM
2814,1556701860000 ,"May 1, 2019",6:11:00 PM
2814,1556702460000 ,"May 1, 2019",6:21:00 PM
2814,1556703060000 ,"May 1, 2019",6:31:00 PM
2814,1556703660000 ,"May 1, 2019",6:41:00 PM
2814,1556704260000 ,"May 1, 2019",6:51:00 PM
2814,1556704860000 ,"May 1, 2019",7:01:00 PM
2814,1556705460000 ,"May 1, 2019",7:11:00 PM
2814,1556706060000 ,"May 1, 2019",7:21:00 PM
2814,1556706660000 ,"May 1, 2019",7:31:00 PM
2814,1556707260000 ,"May 1, 2019",7:41:00 PM
2814,1556707860000 ,"May 1, 2019",7:51:00 PM
2814,1556708460000 ,"May 1, 2019",8:01:00 PM
2814,1556709060000 ,"May 1, 2019",8:11:00 PM
2814,1556709660000 ,"May 1, 2019",8:21:00 PM
