Steps,Timestamp,Date,Time
0,1559315340000 ,"Jun 1, 2019",12:09:00 AM
0,1559315940000 ,"Jun 1, 2019",12:19:00 AM
0,1559316540000 ,"Jun 1, 2019",12:29:00 AM
0,1559317140000 ,"Jun 1, 2019",12:39:00 AM
0,1559317740000 ,"Jun 1, 2019",12:49:00 AM
0,1559318340000 ,"Jun 1, 2019",12:59:00 AM
0,1559318940000 ,"Jun 1, 2019",1:09:00 AM
0,1559319540000 ,"Jun 1, 2019",1:19:00 AM
0,1559320140000 ,"Jun 1, 2019",1:29:00 AM
0,1559320740000 ,"Jun 1, 2019",1:39:00 AM
0,1559321340000 ,"Jun 1, 2019",1:49:00 AM
0,1559321940000 ,"Jun 1, 2019",1:59:00 AM
0,1559322540000 ,"Jun 1, 2019",2:09:00 AM
0,1559323140000 ,"Jun 1, 2019",2:19:00 AM
0,1559323740000 ,"Jun 1, 2019",2:29:00 AM
0,1559324340000 ,"Jun 1, 2019",2:39:00 AM
0,1559324940000 ,"Jun 1, 2019",2:49:00 AM
0,1559325540000 ,"Jun 1, 2019",2:59:00 AM
0,1559326140000 ,"Jun 1, 2019",3:09:00 AM
0,1559326740000 ,"Jun 1, 2019",3:19:00 AM
0,1559327340000 ,"Jun 1, 2019",3:29:00 AM
0,1559327940000 ,"Jun 1, 2019",3:39:00 AM
0,1559328540000 ,"Jun 1, 2019",3:49:00 AM
0,1559329140000 ,"Jun 1, 2019",3:59:00 AM
0,1559329740000 ,"Jun 1, 2019",4:09:00 AM
0,1559330340000 ,"Jun 1, 2019",4:19:00 AM
0,1559330940000 ,"Jun 1, 2019",4:29:00 AM
0,1559331540000 ,"Jun 1, 2019",4:39:00 AM
0,1559332140000 ,"Jun 1, 2019",4:49:00 AM
0,1559332740000 ,"Jun 1, 2019",4:59:00 AM
0,1559333340000 ,"Jun 1, 2019",5:09:00 AM
0,1559333940000 ,"Jun 1, 2019",5:19:00 AM
0,1559334540000 ,"Jun 1, 2019",5:29:00 AM
0,1559335140000 ,"Jun 1, 2019",5:39:00 AM
0,1559335740000 ,"Jun 1, 2019",5:49:00 AM
0,1559336340000 ,"Jun 1, 2019",5:59:00 AM
0,1559336940000 ,"Jun 1, 2019",6:09:00 AM
0,1559337540000 ,"Jun 1, 2019",6:19:00 AM
0,1559338140000 ,"Jun 1, 2019",6:29:00 AM
